time,close_fut,close_spot,basis,ma60,mid,std,upper,lower
2021-03-10,4981.0,5003.61,-22.609999999999673,-9.432166666666717,-18.958000000000037,11.788727264905052,4.619454529810067,-42.53545452981014
2021-03-11,5112.0,5128.22,-16.220000000000255,-9.890833333333392,-19.68150000000005,11.101019524065524,2.520539048130999,-41.8835390481311
2021-03-12,5120.0,5146.38,-26.38000000000011,-10.385166666666722,-20.520000000000074,10.9323113557448,1.3446227114895244,-42.38462271148967
2021-03-15,5028.8,5035.54,-6.739999999999782,-10.460333333333377,-19.41900000000005,11.165124224448558,2.911248448897066,-41.74924844889716
2021-03-16,5053.2,5079.36,-26.159999999999854,-10.845666666666709,-19.984500000000025,11.207867290904453,2.43123458180888,-42.40023458180893
2021-03-17,5074.2,5100.86,-26.659999999999854,-11.26500000000004,-20.981500000000004,10.846888117893771,0.7122762357875381,-42.67527623578755
2021-03-18,5134.8,5141.77,-6.970000000000255,-11.400000000000045,-20.271000000000004,11.289564767145738,2.3081295342914707,-42.85012953429148
2021-03-19,4941.0,5007.09,-66.09000000000015,-12.70683333333339,-21.943499999999993,15.064902841757014,8.186305683514036,-52.07330568351402
2021-03-22,5000.6,5057.15,-56.54999999999927,-13.533166666666709,-23.804499999999962,16.910892931387128,10.017285862774294,-57.62628586277422
2021-03-23,4977.4,5009.25,-31.850000000000364,-13.963333333333383,-24.593499999999995,16.899151107611644,9.204802215223292,-58.39180221522328
2021-03-24,4917.4,4928.69,-11.289999999999964,-14.155333333333374,-24.259500000000024,17.10174828705185,9.943996574103679,-58.46299657410373
2021-03-25,4916.6,4926.35,-9.75,-14.229166666666712,-24.609000000000016,16.70609750014071,8.803195000281406,-58.02119500028144
2021-03-26,5016.4,5037.99,-21.590000000000146,-14.632000000000046,-24.60050000000001,16.707666527360153,8.814833054720296,-58.01583305472032
2021-03-29,5012.0,5046.88,-34.88000000000011,-15.236500000000039,-24.96550000000002,16.855270134761614,8.745040269523209,-58.67604026952325
2021-03-30,5052.0,5094.73,-42.72999999999956,-15.945166666666697,-25.120499999999993,17.010758043383095,8.901016086766198,-59.14201608676618
2021-03-31,5017.2,5048.36,-31.159999999999854,-16.618833333333367,-24.617999999999984,16.655179880208483,8.69235976041698,-57.92835976041695
2021-04-01,5093.6,5110.78,-17.17999999999938,-16.940000000000023,-24.87149999999997,16.49257225956092,8.11364451912187,-57.85664451912181
2021-04-02,5140.8,5161.56,-20.76000000000022,-17.54783333333336,-25.539499999999954,16.011213989608965,6.482927979217976,-57.561927979217884
2021-04-06,5101.0,5140.34,-39.340000000000146,-18.07483333333336,-25.985499999999956,16.276357886598248,6.567215773196541,-58.538215773196455
2021-04-07,5068.0,5103.74,-35.73999999999978,-18.525500000000026,-27.532499999999935,15.613653564479284,3.694807128958633,-58.7598071289585
2021-04-08,5087.8,5112.21,-24.409999999999854,-18.77783333333335,-27.622499999999945,15.58895421191076,3.555408423821575,-58.800408423821466
2021-04-09,5021.6,5035.34,-13.739999999999782,-19.279166666666683,-27.498499999999922,15.693937238711955,3.8893744774239885,-58.88637447742383
2021-04-12,4952.2,4947.75,4.449999999999818,-19.371166666666674,-25.956999999999926,17.246852985247315,8.536705970494705,-60.45070597049455
2021-04-13,4950.6,4939.64,10.960000000000036,-19.115833333333345,-25.071999999999935,18.679473845852613,12.28694769170529,-62.43094769170516
2021-04-14,4976.8,4980.63,-3.8299999999999272,-19.187166666666673,-23.955499999999937,19.269063690961037,14.582627381922137,-62.49362738192201
2021-04-15,4954.0,4948.97,5.029999999999745,-19.113833333333346,-22.37099999999996,20.309800045661042,18.248600091322125,-62.990600091322044
2021-04-16,4938.4,4966.18,-27.780000000000655,-19.709166666666686,-23.41149999999998,20.01010962251982,16.608719245039662,-63.431719245039616
2021-04-19,5072.8,5087.02,-14.220000000000255,-19.77816666666669,-20.817999999999984,17.375405667358088,13.932811334716192,-55.56881133471616
2021-04-20,5063.8,5083.37,-19.56999999999971,-19.929000000000013,-18.969000000000005,15.204908106473876,11.440816212947748,-49.378816212947754
2021-04-21,5068.0,5098.74,-30.73999999999978,-20.42266666666666,-18.913499999999978,15.157367593629822,11.401235187259665,-49.22823518725962
2021-04-22,5057.2,5089.24,-32.039999999999964,-20.72616666666666,-19.950999999999976,15.31739496197219,10.683789923944403,-50.585789923944354
2021-04-23,5119.4,5135.45,-16.050000000000182,-20.74416666666666,-20.265999999999984,15.160547969543856,10.055095939087728,-50.587095939087696
2021-04-26,5042.0,5077.24,-35.23999999999978,-20.915166666666664,-20.948499999999967,15.52613019023763,10.103760380475293,-52.00076038047523
2021-04-27,5059.2,5090.52,-31.32000000000062,-20.82183333333334,-20.77049999999999,15.377703091437924,9.984906182875857,-51.52590618287584
2021-04-28,5103.6,5119.24,-15.639999999999418,-20.82633333333333,-19.415999999999986,14.510269104109819,9.604538208219651,-48.43653820821962
2021-04-29,5157.6,5164.17,-6.569999999999709,-20.385833333333327,-18.186499999999977,14.50458195300986,10.822663906019741,-47.195663906019696
2021-04-30,5106.8,5123.49,-16.6899999999996,-20.644999999999982,-18.16199999999999,14.50678520010914,10.851570400218293,-47.17557040021827
2021-05-06,5046.0,5061.12,-15.11999999999989,-20.73766666666664,-17.879999999999974,14.508442551258153,11.136885102516331,-46.89688510251628
2021-05-07,4981.6,4996.05,-14.449999999999818,-20.78433333333331,-16.635499999999958,13.610485305938134,10.58547061187631,-43.856470611876226
2021-05-10,4988.6,4992.42,-3.819999999999709,-20.32316666666664,-15.039499999999952,13.114820252796399,11.190140505592845,-41.26914050559275
2021-05-11,5017.6,5023.06,-5.460000000000036,-20.224166666666648,-14.091999999999961,13.086709047129126,12.081418094258291,-40.265418094258216
2021-05-12,5045.6,5044.55,1.050000000000182,-20.177499999999977,-13.352499999999964,13.518401055792959,13.684302111585954,-40.38930211158588
2021-05-13,4992.8,4992.97,-0.17000000000007276,-20.02016666666665,-13.583499999999958,13.234679832287563,12.885859664575168,-40.05285966457508
2021-05-14,5121.4,5110.59,10.80999999999949,-19.360666666666656,-13.590999999999985,13.220073612343818,12.84914722468765,-40.03114722468762
2021-05-17,5186.2,5184.99,1.2100000000000364,-19.092999999999982,-13.338999999999988,13.46175670869929,13.584513417398593,-40.262513417398566
2021-05-18,5186.8,5187.6,-0.8000000000001819,-18.994333333333316,-13.630499999999984,13.101357693806117,12.57221538761225,-39.83321538761221
2021-05-19,5173.0,5172.27,0.7299999999995634,-18.629166666666652,-12.204999999999973,13.031622470380455,13.858244940760937,-38.26824494076088
2021-05-20,5183.8,5186.41,-2.6099999999996726,-18.12866666666664,-11.624499999999944,13.194705267843682,14.76491053568742,-38.01391053568731
2021-05-21,5106.4,5134.15,-27.75,-18.268999999999973,-12.033499999999957,13.575248093109481,15.116996186219005,-39.18399618621892
2021-05-24,5135.2,5155.59,-20.390000000000327,-18.340999999999987,-11.515999999999986,13.010120918569093,14.504241837138201,-37.53624183713817
2021-05-25,5315.8,5318.48,-2.6799999999993815,-18.086166666666653,-10.047999999999956,12.20384219049585,14.359684380991744,-34.455684380991656
2021-05-26,5315.8,5320.59,-4.789999999999964,-18.119999999999983,-9.484999999999946,12.17206616548079,14.859132330961632,-33.82913233096153
2021-05-27,5333.0,5338.23,-5.229999999999563,-17.84449999999997,-7.984499999999935,10.57499457508885,13.165489150177764,-29.134489150177636
2021-05-28,5314.0,5321.09,-7.0900000000001455,-17.502999999999975,-6.772999999999911,9.036998861405904,11.300997722811896,-24.846997722811718
2021-05-31,5319.8,5331.57,-11.769999999999527,-17.038666666666632,-6.579499999999916,8.877164954622517,11.174829909245117,-24.333829909244947
2021-06-01,5323.0,5341.68,-18.68000000000029,-16.663166666666637,-7.184999999999945,9.280331493625571,11.375662987251197,-25.745662987251087
2021-06-02,5280.8,5289.97,-9.170000000000073,-16.61416666666664,-6.808999999999969,9.02375280783124,11.238505615662511,-24.85650561566245
2021-06-03,5233.2,5255.29,-22.090000000000146,-16.85899999999997,-7.157499999999982,9.484450917714042,11.811401835428104,-26.126401835428066
2021-06-04,5269.2,5282.28,-13.079999999999927,-16.56999999999997,-7.088999999999987,9.43382207524442,11.778644150488851,-25.956644150488827
2021-06-07,5263.8,5277.63,-13.829999999999927,-16.720499999999962,-7.589499999999998,9.516433694570578,11.443367389141159,-26.622367389141154
2021-06-08,5219.8,5232.12,-12.319999999999709,-16.548999999999964,-7.9324999999999815,9.559171883864384,11.185843767728786,-27.05084376772875
2021-06-09,5230.6,5236.45,-5.849999999999454,-16.376166666666617,-8.277499999999964,9.339921601722144,10.402343203444325,-26.957343203444253
2021-06-10,5268.6,5271.47,-2.869999999999891,-15.984333333333279,-8.412499999999955,9.235496666894035,10.058493333788114,-26.883493333788024
2021-06-11,5216.2,5224.7,-8.5,-16.013666666666616,-9.377999999999929,8.053939604808082,6.729879209616236,-25.485879209616094
2021-06-15,5157.2,5166.56,-9.360000000000582,-15.733666666666629,-9.90649999999996,7.659741836380742,5.4129836727615235,-25.225983672761444
2021-06-16,5081.0,5080.49,0.5100000000002183,-15.280833333333295,-9.84099999999994,7.746817954557501,5.652635909115061,-25.334635909114944
2021-06-17,5093.0,5101.89,-8.890000000000327,-15.312833333333295,-10.321999999999935,7.34410511907355,4.366210238147165,-25.010210238147035
2021-06-18,5062.8,5102.47,-39.67000000000007,-14.872499999999961,-12.174999999999955,9.618895056359932,7.0627901127199095,-31.41279011271982
2021-06-21,5062.2,5090.39,-28.19000000000051,-14.399833333333314,-12.19699999999998,9.656820932704461,7.116641865408942,-31.5106418654089
2021-06-22,5080.2,5122.16,-41.960000000000036,-14.568333333333308,-13.275499999999965,11.624106745534561,9.972713491069157,-36.52371349106909
2021-06-23,5116.6,5147.39,-30.789999999999964,-14.89333333333331,-14.680999999999994,11.969834409442598,9.258668818885202,-38.62066881888519
2021-06-24,5133.6,5155.97,-22.36999999999989,-15.10366666666664,-15.559999999999992,11.850156117115175,8.140312234230358,-39.26031223423034
2021-06-25,5220.0,5239.97,-19.970000000000255,-15.076666666666643,-16.297000000000025,11.630209347801353,6.96341869560268,-39.557418695602735
2021-06-28,5223.0,5251.76,-28.76000000000022,-14.974666666666645,-17.38050000000003,11.73624995024982,6.091999900499609,-40.85299990049967
2021-06-29,5163.8,5190.54,-26.73999999999978,-14.708166666666648,-18.12900000000004,11.836538389775663,5.544076779551286,-41.80207677955137
2021-06-30,5192.6,5224.04,-31.4399999999996,-14.712833333333311,-18.767000000000007,12.205924833974377,5.644849667948748,-43.17884966794876
2021-07-01,5155.6,5229.66,-74.05999999999949,-15.660833333333311,-22.011499999999977,17.14548468256287,12.279469365125763,-56.30246936512572
2021-07-02,5045.2,5081.12,-35.92000000000007,-15.913499999999976,-22.702999999999975,17.42542307875715,12.147846157514323,-57.55384615751427
2021-07-05,5062.0,5085.79,-23.789999999999964,-15.654333333333307,-23.238499999999977,17.278075939116967,11.317651878233956,-57.79465187823391
2021-07-06,5067.0,5083.1,-16.100000000000364,-15.326999999999982,-23.351999999999997,17.220377952940026,11.088755905880056,-57.79275590588005
2021-07-07,5124.2,5140.49,-16.289999999999964,-15.191666666666652,-23.55050000000001,17.109039923539264,10.667579847078517,-57.76857984707854
2021-07-08,5076.4,5088.26,-11.860000000000582,-15.160333333333332,-23.851000000000067,16.832330701423995,9.813661402847924,-57.51566140284805
2021-07-09,5051.0,5069.44,-18.4399999999996,-15.541833333333322,-24.629500000000053,16.15740842787786,7.685316855755669,-56.94431685575577
2021-07-12,5112.0,5132.71,-20.710000000000036,-16.069666666666656,-25.240000000000055,15.741200716590692,6.242401433181328,-56.72240143318144
2021-07-13,5134.0,5142.1,-8.100000000000364,-16.14083333333333,-25.177000000000042,15.810470248341124,6.443940496682206,-56.79794049668229
2021-07-14,5075.0,5083.08,-8.079999999999927,-16.359333333333325,-25.60650000000005,15.180050022453997,4.7536000449079445,-55.96660004490805
2021-07-15,5145.8,5151.46,-5.6599999999998545,-15.990666666666645,-25.44500000000003,15.38308076050459,5.321161521009152,-56.21116152100921
2021-07-16,5074.4,5094.77,-20.3700000000008,-16.093166666666654,-24.480000000000064,15.04541335948901,5.610826718977954,-54.57082671897808
2021-07-19,5097.8,5113.49,-15.6899999999996,-16.028499999999987,-23.855000000000018,15.142502574228676,6.430005148457333,-54.14000514845737
2021-07-20,5087.2,5108.99,-21.789999999999964,-15.879333333333323,-22.846500000000013,14.53262039435117,6.218740788702327,-51.91174078870235
2021-07-21,5120.8,5144.04,-23.23999999999978,-15.732666666666653,-22.469000000000005,14.412986797366063,6.356973594732121,-51.29497359473213
2021-07-22,5126.2,5151.75,-25.550000000000182,-15.890999999999986,-22.62800000000002,14.429368297804311,6.230736595608601,-51.48673659560865
2021-07-23,5073.2,5089.23,-16.029999999999745,-15.570833333333319,-22.430999999999994,14.494316817290704,6.557633634581414,-51.4196336345814
2021-07-26,4892.0,4925.3,-33.30000000000018,-15.603833333333311,-22.657999999999994,14.63353668083932,6.609073361678647,-51.925073361678635
2021-07-27,4720.4,4751.31,-30.910000000000764,-15.858333333333333,-22.86650000000004,14.724185001125372,6.581870002250703,-52.314870002250785
2021-07-28,4737.6,4760.48,-22.8799999999992,-16.130166666666657,-22.438500000000023,14.585613775584614,6.732727551169205,-51.60972755116925
2021-07-29,4804.8,4850.27,-45.470000000000255,-16.609833333333334,-21.00900000000006,9.912415872079501,-1.1841682558410582,-40.83383174415906
2021-07-30,4773.6,4811.17,-37.56999999999971,-16.983999999999998,-21.091500000000043,10.04897600177306,-0.9935479964539233,-41.189452003546165
2021-08-02,4891.4,4933.74,-42.340000000000146,-17.448833333333337,-22.01900000000005,11.11108545552596,0.2031709110518669,-44.24117091105197
2021-08-03,4903.4,4934.46,-31.0600000000004,-17.90283333333335,-22.767000000000053,11.194884216979645,-0.3772315660407628,-45.15676843395934
2021-08-04,4923.2,4978.85,-55.650000000000546,-18.73933333333336,-24.73500000000008,13.26464017406318,1.7942803481262786,-51.26428034812644
2021-08-05,4893.4,4948.67,-55.27000000000044,-19.678000000000036,-26.905500000000075,14.537541410539886,2.169582821079697,-55.98058282107985
2021-08-06,4891.6,4921.56,-29.960000000000036,-20.174500000000034,-27.481500000000096,14.412151041103565,1.342802082207033,-56.30580208220722
2021-08-09,4943.2,4985.56,-42.36000000000058,-21.0606666666667,-28.564000000000124,14.687216568374009,0.8104331367478927,-57.938433136748145
2021-08-10,5013.2,5043.15,-29.949999999999818,-21.580000000000034,-29.656500000000097,13.875094793417464,-1.9063104131651691,-57.40668958683503
2021-08-11,4973.4,5015.34,-41.94000000000051,-22.265666666666707,-31.349500000000127,13.150667173389635,-5.048165653220856,-57.6508343467794
2021-08-12,4949.0,4973.35,-24.350000000000364,-22.683666666666703,-32.28400000000015,11.826459362490327,-8.631081275019493,-55.9369187249808
2021-08-13,4933.4,4945.98,-12.579999999999927,-22.849833333333375,-31.894500000000107,12.35592271150303,-7.182654576994047,-56.60634542300617
2021-08-16,4934.2,4941.07,-6.869999999999891,-22.501833333333373,-31.453500000000123,13.099734539295236,-5.254030921409651,-57.652969078590594
2021-08-17,4825.8,4837.4,-11.599999999999454,-22.35533333333336,-30.944000000000095,13.680651492643312,-3.582697014713471,-58.305302985286716
2021-08-18,4879.0,4894.24,-15.239999999999782,-22.5646666666667,-30.544000000000096,14.030246049536423,-2.4835079009272505,-58.60449209907294
2021-08-19,4853.0,4862.14,-9.140000000000327,-22.637166666666705,-29.723500000000104,14.796576871197907,-0.13034625760429108,-59.316653742395914
2021-08-20,4718.0,4769.27,-51.27000000000044,-23.404500000000052,-31.485500000000137,15.173525932047964,-1.1384481359042091,-61.83255186409606
2021-08-23,4789.8,4835.88,-46.07999999999993,-24.054333333333382,-32.124500000000126,15.519126560813005,-1.0862468783741157,-63.16275312162614
2021-08-24,4851.8,4888.39,-36.590000000000146,-24.46800000000006,-32.408500000000096,15.547677191549774,-1.3131456169005489,-63.50385438309964
2021-08-25,4851.2,4898.16,-46.960000000000036,-24.939333333333387,-33.61250000000014,15.702558583002832,-2.207382833994476,-65.0176171660058
2021-08-26,4775.8,4801.61,-25.80999999999949,-25.21666666666671,-32.6295000000001,15.535679638886416,-1.558140722227268,-63.700859277772935
2021-08-27,4795.2,4827.04,-31.840000000000146,-25.379166666666713,-32.34300000000012,15.492549346804186,-1.3579013063917458,-63.32809869360849
2021-08-30,4777.0,4813.27,-36.27000000000044,-25.76566666666672,-32.03950000000013,15.345154721313751,-1.34919055737263,-62.729809442627634
2021-08-31,4778.4,4805.61,-27.210000000000036,-25.988666666666724,-31.847000000000115,15.382192746296466,-1.0826145074071825,-62.611385492593044
2021-09-01,4856.4,4869.46,-13.0600000000004,-26.00100000000007,-29.717500000000108,14.852429138554847,-0.012641722890414542,-59.4223582771098
2021-09-02,4854.2,4869.41,-15.210000000000036,-26.157000000000078,-27.71450000000009,13.895465930333371,0.07643186066665209,-55.50543186066683
2021-09-03,4835.2,4843.06,-7.860000000000582,-26.240166666666756,-26.609500000000118,14.569856942186885,2.5302138843736515,-55.74921388437389
2021-09-06,4914.0,4933.73,-19.729999999999563,-26.427333333333415,-25.478000000000065,14.15511311747181,2.8322262349435547,-53.788226234943686
2021-09-07,4984.4,4992.83,-8.430000000000291,-26.41183333333341,-24.40200000000009,14.60795983449835,4.813919668996611,-53.61791966899679
2021-09-08,4961.0,4972.13,-11.13000000000011,-26.605833333333415,-22.86150000000007,14.282044404370879,5.702588808741687,-51.42558880874183
2021-09-09,4958.8,4970.01,-11.210000000000036,-26.644500000000075,-22.204500000000053,14.510373594160344,6.816247188320634,-51.225247188320736
2021-09-10,5016.8,5013.52,3.2799999999997453,-25.928666666666746,-21.411500000000068,15.465955234507481,9.520410469014895,-52.343410469015026
2021-09-13,4985.2,4991.66,-6.460000000000036,-25.566500000000072,-21.391000000000076,15.486502408294292,9.582004816588508,-52.36400481658866
2021-09-14,4917.2,4917.16,0.03999999999996362,-24.866500000000073,-20.809000000000104,16.08113144094817,11.353262881896235,-52.97126288189644
2021-09-15,4869.8,4867.32,2.480000000000473,-24.312000000000065,-19.923000000000094,16.87276974735828,13.822539494716466,-53.668539494716654
2021-09-16,4812.6,4807.7,4.900000000000546,-23.85750000000006,-19.22100000000005,17.620515823741915,16.02003164748378,-54.46203164748388
2021-09-17,4848.2,4855.94,-7.739999999999782,-23.653666666666716,-17.044500000000017,16.074007941885274,15.10351588377053,-49.19251588377057
2021-09-22,4814.6,4821.77,-7.170000000000073,-23.29383333333338,-15.099000000000023,14.667986946157038,14.236973892314053,-44.4349738923141
2021-09-23,4838.4,4853.2,-14.800000000000182,-23.094833333333387,-14.009500000000026,13.769403715637507,13.529307431274988,-41.54830743127504
2021-09-24,4857.2,4849.43,7.769999999999527,-22.4413333333334,-11.273000000000048,12.228473287674511,13.183946575348974,-35.72994657534907
2021-09-27,4891.4,4877.37,14.029999999999745,-20.97316666666675,-9.281000000000086,12.958906264764344,16.636812529528605,-35.19881252952877
2021-09-28,4877.2,4883.83,-6.630000000000109,-20.48500000000008,-8.020500000000084,11.825649854180755,15.630799708361426,-31.671799708361593
2021-09-29,4854.0,4833.93,20.06999999999971,-19.754000000000087,-5.203500000000076,11.446456714450502,17.689413428900927,-28.09641342890108
2021-09-30,4855.2,4866.38,-11.180000000000291,-19.672000000000086,-4.402000000000089,10.33132823783537,16.26065647567065,-25.06465647567083
2021-10-08,4931.2,4929.94,1.2600000000002183,-19.379500000000082,-3.686000000000058,10.19503150404258,16.704063008085104,-24.076063008085217
2021-10-11,4930.2,4936.19,-5.989999999999782,-19.281666666666737,-3.2250000000000454,9.849098542773485,16.473197085546925,-22.923197085547013
2021-10-12,4877.2,4883.84,-6.640000000000327,-19.085000000000083,-3.1640000000000326,9.822623403465862,16.48124680693169,-22.809246806931757
2021-10-13,4935.6,4940.11,-4.509999999999309,-18.81500000000007,-2.40300000000002,9.0291679980407,15.65533599608138,-20.46133599608142
2021-10-14,4907.2,4913.61,-6.4099999999998545,-18.786833333333394,-2.3019999999999983,8.969301210826085,15.636602421652173,-20.24060242165217
2021-10-15,4933.0,4932.11,0.8900000000003274,-18.63733333333339,-1.7009999999999763,8.746578819894756,15.792157639789536,-19.194157639789488
2021-10-18,4860.0,4874.78,-14.779999999999745,-18.78933333333339,-1.8794999999999618,8.984056330961772,16.088612661923584,-19.847612661923506
2021-10-19,4905.8,4922.72,-16.920000000000073,-18.731833333333377,-2.889499999999953,9.49444794825403,16.099395896508106,-21.87839589650801
2021-10-20,4899.6,4910.18,-10.579999999999927,-18.646666666666714,-3.095499999999947,9.619861293999476,16.144222587999003,-22.3352225879989
2021-10-21,4927.6,4928.02,-0.42000000000007276,-18.29050000000005,-3.118499999999949,9.612517209621158,16.10653441924237,-22.343534419242264
2021-10-22,4958.8,4959.73,-0.9299999999993815,-17.91866666666671,-3.288999999999942,9.53794135351846,15.78688270703698,-22.364882707036863
2021-10-25,4973.8,4979.52,-5.720000000000255,-17.588166666666712,-3.8199999999999816,9.351850365738171,14.88370073147636,-22.523700731476325
2021-10-26,4955.4,4963.1,-7.700000000000728,-17.449333333333396,-3.818000000000029,9.350972141975381,14.883944283950733,-22.519944283950792
2021-10-27,4883.2,4898.16,-14.960000000000036,-17.143666666666725,-4.207500000000027,9.655233037063354,15.10296607412668,-23.517966074126736
2021-10-28,4875.4,4864.14,11.259999999999309,-16.44083333333339,-2.904500000000053,9.9056955838547,16.906891167709347,-22.71589116770945
2021-10-29,4910.0,4908.77,1.2299999999995634,-16.03900000000008,-3.231500000000051,9.63913037953544,16.04676075907083,-22.50976075907093
2021-11-01,4888.8,4890.69,-1.889999999999418,-15.31266666666673,-4.027500000000009,8.755484822309013,13.483469644618017,-21.538469644618033
2021-11-02,4838.2,4839.85,-1.6500000000005457,-14.714000000000079,-3.778500000000031,8.748387084425707,13.718274168851382,-21.275274168851443
2021-11-03,4816.4,4821.11,-4.710000000000036,-14.08683333333341,-5.017500000000018,6.7104222747352456,8.403344549470473,-18.438344549470507
2021-11-04,4863.6,4868.74,-5.139999999999418,-13.654833333333393,-4.715499999999975,6.552541069973067,8.38958213994616,-17.820582139946108
2021-11-05,4849.2,4842.35,6.849999999999454,-12.613166666666727,-4.436000000000012,6.929235850631945,9.422471701263877,-18.2944717012639
2021-11-08,4843.4,4848.18,-4.780000000000655,-11.77166666666673,-4.375500000000057,6.920230050176604,9.464960100353153,-18.215960100353264
2021-11-09,4842.0,4846.74,-4.739999999999782,-11.351333333333393,-4.280500000000029,6.9005205562600285,9.520541112520029,-18.081541112520085
2021-11-10,4811.0,4821.19,-10.1899999999996,-10.815166666666709,-4.564500000000043,7.026202444384321,9.487904888768599,-18.616904888768687
2021-11-11,4899.6,4898.65,0.9500000000007276,-10.300166666666701,-4.1965000000000146,7.116616046083097,10.03673209216618,-18.42973209216621
2021-11-12,4893.8,4888.37,5.430000000000291,-9.510666666666687,-3.9695000000000165,7.355787892966663,10.74207578593331,-18.68107578593334
2021-11-15,4893.0,4882.38,10.61999999999989,-8.92783333333335,-2.6995000000000346,7.580353050380995,12.461206100761956,-17.860206100762024
2021-11-16,4887.8,4883.32,4.480000000000473,-8.64350000000001,-1.6295000000000073,6.951705186499188,12.273910372998369,-15.532910372998384
2021-11-17,4880.4,4885.75,-5.350000000000364,-8.618166666666685,-1.3680000000000292,6.690767086853814,12.0135341737076,-14.749534173707657
2021-11-18,4835.8,4837.62,-1.819999999999709,-8.455166666666688,-1.4380000000000108,6.687649732706428,11.937299465412845,-14.813299465412868
2021-11-19,4894.8,4890.06,4.739999999999782,-8.122166666666695,-1.1545000000000527,6.829004300543522,12.503508601086992,-14.812508601087096
2021-11-22,4905.0,4912.4,-7.399999999999636,-8.093166666666685,-1.238500000000022,6.898100634842934,12.557701269685847,-15.03470126968589
2021-11-23,4907.6,4913.35,-5.75,-7.33450000000001,-1.1409999999999854,6.815248306091508,12.48949661218303,-14.771496612183002
2021-11-24,4916.6,4916.66,-0.05999999999949068,-6.5675000000000034,-0.39599999999995816,5.989499056462681,11.582998112925404,-12.37499811292532
2021-11-25,4896.8,4896.44,0.3600000000005821,-5.951666666666657,-0.9409999999998945,5.3329984653643825,9.72499693072887,-11.60699693072866
2021-11-26,4856.0,4860.13,-4.130000000000109,-5.237833333333326,-1.2089999999998782,5.352798481070204,9.49659696214053,-11.914596962140287
2021-11-29,4853.2,4851.42,1.7799999999997453,-4.778000000000005,-1.02549999999992,5.390993927497585,9.756487854995251,-11.80748785499509
2021-11-30,4833.2,4832.03,1.1700000000000728,-4.227833333333335,-0.884499999999889,5.410642996130769,9.93678599226165,-11.705785992261427
2021-12-01,4847.2,4843.85,3.3499999999994543,-3.567500000000003,-0.4814999999999145,5.410878199953915,10.340256399907915,-11.303256399907745
2021-12-02,4858.6,4856.16,2.4400000000005093,-3.0733333333333275,-0.10249999999991814,5.332300653860205,10.562101307720493,-10.767101307720328
2021-12-03,4906.2,4901.02,5.1799999999993815,-2.7693333333333308,-0.18599999999992178,5.229789570084877,10.273579140169833,-10.645579140169676
2021-12-06,4895.2,4892.62,2.5799999999999272,-2.4728333333333317,0.18200000000010733,5.147818751154374,10.477637502308855,-10.113637502308642
2021-12-07,4925.0,4922.1,2.899999999999636,-2.2934999999999945,0.5640000000000782,5.0458095172341,10.655619034468279,-9.527619034468122
2021-12-08,5005.8,4995.93,9.86999999999989,-1.8001666666666702,1.5670000000000528,4.78251541390203,11.132030827804114,-7.9980308278040075
2021-12-09,5089.2,5078.69,10.510000000000218,-1.484499999999995,2.0450000000000275,5.17892236301197,12.402844726023968,-8.312844726023911
2021-12-10,5073.0,5055.12,17.88000000000011,-1.0009999999999915,2.667500000000018,6.245597923421979,15.158695846843976,-9.82369584684394
2021-12-13,5080.6,5083.8,-3.199999999999818,-0.8674999999999878,1.9765000000000328,6.081802256256843,14.14010451251372,-10.187104512513653
2021-12-14,5059.4,5049.7,9.699999999999818,-0.7604999999999866,2.2375,6.302883947260303,14.843267894520604,-10.368267894520606
2021-12-15,5009.2,5005.9,3.300000000000182,-0.5978333333333163,2.6700000000000275,6.046391703452457,14.76278340690494,-9.422783406904887
2021-12-16,5035.2,5034.73,0.47000000000025466,-0.5906666666666448,2.7845000000000253,5.978187962567697,14.74087592513542,-9.171875925135367
2021-12-17,4976.2,4954.76,21.4399999999996,-0.2746666666666594,3.6195000000000164,7.288401366121608,18.196302732243232,-10.9573027322432
2021-12-20,4904.0,4880.42,23.579999999999927,0.036666666666663635,5.1684999999999945,8.073019571387118,21.31453914277423,-10.97753914277424
2021-12-21,4923.2,4913.49,9.710000000000036,0.32749999999999396,5.941499999999996,7.704271730328334,21.350043460656664,-9.467043460656672
2021-12-22,4921.4,4914.45,6.949999999999818,0.5628333333333254,6.291999999999962,7.575244724203886,21.442489448407734,-8.85848944840781
2021-12-23,4962.4,4948.74,13.659999999999854,1.0371666666666595,6.956999999999925,7.610783969577588,22.1785679391551,-8.26456793915525
2021-12-24,4937.6,4921.34,16.26000000000022,1.178666666666671,7.976499999999942,7.4104948872315335,22.79748977446301,-6.844489774463125
2021-12-27,4945.0,4919.32,25.68000000000029,1.3728333333333467,9.17149999999997,8.239347364931339,25.650194729862648,-7.307194729862708
2021-12-28,4974.6,4955.96,18.640000000000327,1.7940000000000207,10.044999999999982,8.27239703058191,26.5897940611638,-6.499794061163838
2021-12-29,4903.0,4883.48,19.520000000000437,1.7848333333333661,10.85350000000003,8.373195500807222,27.599891001614473,-5.892891001614414
2021-12-30,4940.0,4921.51,18.48999999999978,2.2793333333333674,11.655999999999995,8.293138190855943,28.242276381711882,-4.9302763817118915
2021-12-31,4943.0,4940.37,2.630000000000109,2.302166666666699,11.528500000000031,8.416624073194368,28.36174814638877,-5.304748146388706
2022-01-04,4925.6,4917.77,7.829999999999927,2.5325000000000273,11.79100000000003,8.201979157816996,28.194958315634025,-4.612958315633962
